VARIABLES = "X","Y","dX","dY","sig_mean_t","dsig_dt","ux","uy","sigxx","sigyy","sig_1","sig_3","temp","fc","sign","tau","dnu_dt"
ZONE N= 483, E= 640, F=FEPOINT, ET=TRIANGLE
690000.000 80000.000 690000.051 80000.066  1806.557918     1.806558     0.051287     0.066377  4381.673759   -45.934757  4382.530114   -46.791112     0.000000  1281.628834  1060.539195  1917.952351     0.000000
700000.000 80000.000 700000.051 80000.062  1821.147705     1.821148     0.050548     0.062261  4408.618499   -37.864006  4408.625816   -37.871324     0.000000  1281.137964  1073.752961  1925.389741     0.000000
710000.000 80000.000 710000.050 80000.058  1816.306947     1.816307     0.049809     0.058347  4396.164559   -37.027886  4396.522582   -37.385908     0.000000  1277.283966  1071.091214  1919.938695     0.000000
720000.000 80000.000 720000.049 80000.055  1814.852442     1.814852     0.049072     0.054632  4385.730244   -30.084383  4387.445826   -31.799965     0.000000  1269.782671  1073.011483  1913.589560     0.000000
730000.000 80000.000 730000.048 80000.051  1797.833743     1.797834     0.048340     0.051114  4343.771285   -28.970301  4347.099741   -32.298757     0.000000  1258.804656  1062.550867  1896.335176     0.000000
740000.000 80000.000 740000.048 80000.048  1783.454385     1.783454     0.047615     0.047787  4303.398559   -23.108035  4309.292410   -29.001885     0.000000  1245.193521  1055.571688  1878.536534     0.000000
750000.000 80000.000 750000.047 80000.045  1756.996276     1.756996     0.046898     0.044648  4238.594556   -21.803494  4246.444210   -29.653148     0.000000  1227.981755  1039.371192  1851.604470     0.000000
760000.000 80000.000 760000.046 80000.042  1732.514380     1.732514     0.046193     0.041691  4174.990459   -16.955947  4185.958385   -27.923872     0.000000  1209.336527  1025.546692  1824.664542     0.000000
770000.000 80000.000 770000.046 80000.039  1699.043149     1.699043     0.045500     0.038909  4093.238245   -15.534687  4105.967790   -28.264232     0.000000  1186.998714  1005.293773  1790.174978     0.000000
780000.000 80000.000 780000.045 80000.036  1666.969158     1.666969     0.044821     0.036298  4012.347279   -11.621300  4028.315536   -27.589556     0.000000  1164.426393   986.386717  1756.258423     0.000000
790000.000 80000.000 790000.044 80000.034  1628.598606     1.628599     0.044156     0.033851  3918.780966   -10.144312  3936.024948   -27.388294     0.000000  1138.129267   963.465016  1716.208277     0.000000
800000.000 80000.000 800000.044 80000.032  1591.128401     1.591128     0.043508     0.031560  3825.784048    -7.075884  3846.105469   -27.397305     0.000000  1112.688869   940.978388  1677.275902     0.000000
810000.000 80000.000 810000.043 80000.029  1549.668425     1.549668     0.042875     0.029420  3724.796762    -5.592542  3745.776115   -26.571895     0.000000  1083.565540   916.515107  1633.474604     0.000000
820000.000 80000.000 820000.042 80000.027  1508.690077     1.508690     0.042260     0.027424  3624.131837    -3.275652  3647.851403   -26.995218     0.000000  1056.225402   891.716437  1591.255265     0.000000
830000.000 80000.000 830000.042 80000.026  1465.661874     1.465662     0.041662     0.025565  3519.413405    -1.824906  3543.145252   -25.556753     0.000000  1025.322049   866.618748  1545.293298     0.000000
840000.000 80000.000 840000.041 80000.024  1422.769523     1.422770     0.041081     0.023836  3414.812317    -0.165463  3440.847258   -26.200403     0.000000   996.938768   840.561512  1501.275675     0.000000
850000.000 80000.000 850000.041 80000.022  1379.425520     1.379426     0.040519     0.022230  3309.398301     1.222947  3334.838521   -24.217274     0.000000   965.185821   815.546675  1454.513826     0.000000
860000.000 80000.000 860000.040 80000.021  1335.938418     1.335938     0.039973     0.020740  3203.935273     2.316929  3231.197051   -24.944848     0.000000   936.496426   789.090627  1409.950801     0.000000
870000.000 80000.000 870000.039 80000.019  1293.285312     1.293285     0.039446     0.019361  3100.263475     3.621275  3126.402795   -22.518045     0.000000   904.695422   764.712165  1363.522721     0.000000
880000.000 80000.000 880000.039 80000.018  1250.270355     1.250270     0.038936     0.018085  2996.411274     4.237577  3023.886780   -23.237929     0.000000   876.317754   738.543248  1319.443703     0.000000
890000.000 80000.000 890000.038 80000.017  1209.093950     1.209094     0.038443     0.016906  2896.382486     5.442993  2922.309485   -20.484006     0.000000   845.138341   715.214367  1274.266961     0.000000
900000.000 80000.000 900000.038 80000.016  1167.390284     1.167390     0.037967     0.015818  2796.073011     5.663671  2822.876353   -21.139671     0.000000   817.576461   689.864335  1231.495062     0.000000
910000.000 80000.000 910000.038 80000.015  1128.281024     1.128281     0.037507     0.014816  2701.113394     6.761064  2726.053363   -18.178905     0.000000   787.559932   667.879162  1188.287429     0.000000
920000.000 80000.000 920000.037 80000.014  1088.525608     1.088526     0.037063     0.013893  2605.800030     6.661429  2631.202629   -18.741170     0.000000   761.212456   643.744780  1147.459324     0.000000
930000.000 80000.000 930000.037 80000.013  1051.903956     1.051904     0.036635     0.013044  2516.923018     7.646477  2540.258815   -15.689320     0.000000   732.779380   623.297714  1106.758008     0.000000
940000.000 80000.000 940000.036 80000.012  1014.557135     1.014557     0.036221     0.012263  2427.642641     7.294484  2451.087006   -16.149882     0.000000   707.949307   600.659340  1068.344911     0.000000
950000.000 80000.000 950000.036 80000.012   980.698124     0.980698     0.035822     0.011547  2345.508783     8.166716  2366.787983   -13.112484     0.000000   681.409552   581.862633  1030.527132     0.000000
960000.000 80000.000 960000.035 80000.011   946.068526     0.946069     0.035437     0.010889  2262.941772     7.622690  2284.042754   -13.478291     0.000000   658.314614   560.901970   994.855796     0.000000
970000.000 80000.000 970000.035 80000.010   915.124986     0.915125     0.035065     0.010286  2187.915298     8.384669  2206.846759   -10.546793     0.000000   633.878616   543.801595   960.159573     0.000000
980000.000 80000.000 980000.035 80000.010   883.393187     0.883393     0.034705     0.009733  2112.442341     7.701307  2130.978677   -10.835028     0.000000   612.661501   524.618398   927.432540     0.000000
990000.000 80000.000 990000.034 80000.009   855.417298     0.855417     0.034358     0.009225  2044.643612     8.357904  2061.085815    -8.084299     0.000000   590.452004   509.208229   895.976942     0.000000
1000000.000 80000.000 1000000.034 80000.009   826.657882     0.826658     0.034021     0.008761  1976.398435     7.580481  1992.296785    -8.317869     0.000000   571.190080   491.835795   866.291557     0.000000
1010000.000 80000.000 1010000.034 80000.008   801.620828     0.801621     0.033696     0.008335  1915.751739     8.138247  1929.694819    -5.804833     0.000000   551.253886   478.070080   838.095934     0.000000
1020000.000 80000.000 1020000.033 80000.008   775.822579     0.775823     0.033381     0.007944  1854.669205     7.304986  1867.982568    -6.008378     0.000000   533.968267   462.489359   811.461883     0.000000
1030000.000 80000.000 1030000.033 80000.008   753.632172     0.753632     0.033075     0.007585  1800.945597     7.771616  1812.488830    -3.771617     0.000000   516.287747   450.293495   786.463844     0.000000
1040000.000 80000.000 1040000.033 80000.007   730.716259     0.730716     0.032779     0.007256  1746.804854     6.914167  1757.687181    -3.968160     0.000000   500.951734   436.445675   762.819139     0.000000
1050000.000 80000.000 1050000.032 80000.007   711.232499     0.711232     0.032491     0.006953  1699.659949     7.298047  1708.986445    -2.028448     0.000000   485.456017   425.725275   740.891182     0.000000
1060000.000 80000.000 1060000.032 80000.007   691.068578     0.691069     0.032210     0.006674  1652.122541     6.442047  1660.801404    -2.236815     0.000000   472.003029   413.522739   720.116672     0.000000
1070000.000 80000.000 1070000.032 80000.006   674.117168     0.674117     0.031938     0.006417  1611.129318     6.751885  1618.479741    -0.598538     0.000000   458.578841   404.171032   701.081460     0.000000
1080000.000 80000.000 1080000.032 80000.006   656.537437     0.656537     0.031672     0.006179  1569.772292     5.917556  1576.521549    -0.831701     0.000000   446.910025   393.506612   683.013992     0.000000
1090000.000 80000.000 1090000.031 80000.006   641.921328     0.641921     0.031412     0.005959  1534.449109     6.162078  1540.096281     0.514906     0.000000   435.412142   385.410250   666.658291     0.000000
1100000.000 80000.000 1100000.031 80000.006   626.732569     0.626733     0.031159     0.005755  1498.793319     5.364846  1503.907667     0.250497     0.000000   425.403780   376.164790   651.102654     0.000000
1110000.000 80000.000 1110000.031 80000.006   614.241655     0.614242     0.030911     0.005565  1468.627406     5.552566  1472.853517     1.326454     0.000000   415.664977   369.208220   637.189909     0.000000
1120000.000 80000.000 1120000.031 80000.005   601.235394     0.601235     0.030668     0.005387  1438.161272     4.803673  1441.934352     1.030594     0.000000   407.175710   361.256533   623.929630     0.000000
1130000.000 80000.000 1130000.030 80000.005   590.654484     0.590654     0.030429     0.005221  1412.628048     4.942714  1415.705874     1.864888     0.000000   399.016025   355.325134   612.211106     0.000000
1140000.000 80000.000 1140000.030 80000.005   579.615391     0.579615     0.030195     0.005064  1386.827124     4.249815  1389.534376     1.542563     0.000000   391.893776   348.540516   601.018085     0.000000
1150000.000 80000.000 1150000.030 80000.005   570.730623     0.570731     0.029965     0.004917  1365.405719     4.347776  1367.584715     2.168780     0.000000   385.128785   343.522764   591.242444     0.000000
1160000.000 80000.000 1160000.030 80000.005   561.443305     0.561443     0.029738     0.004777  1343.748429     3.715502  1345.635295     1.828636     0.000000   379.217172   337.780301   581.885352     0.000000
1170000.000 80000.000 1170000.030 80000.005   554.047160     0.554047     0.029515     0.004644  1325.933807     3.779377  1327.431331     2.281853     0.000000   373.665022   333.569223   573.806556     0.000000
1180000.000 80000.000 1180000.029 80000.005   546.301512     0.546302     0.029295     0.004518  1307.913774     3.209855  1309.189150     1.934479     0.000000   368.808989   328.748147   566.057877     0.000000
1190000.000 80000.000 1190000.029 80000.004   540.196604     0.540197     0.029077     0.004397  1293.225872     3.245978  1294.223155     2.248695     0.000000   364.295966   325.242310   559.441352     0.000000
1200000.000 80000.000 1200000.029 80000.004   533.791889     0.533792     0.028862     0.004281  1278.361219     2.739313  1279.195508     1.905025     0.000000   360.346416   321.227646   553.083003     0.000000
1210000.000 80000.000 1210000.029 80000.004   528.793679     0.528794     0.028649     0.004169  1266.351496     2.753334  1266.993546     2.111284     0.000000   356.710976   318.331850   547.710086     0.000000
1220000.000 80000.000 1220000.028 80000.004   523.541492     0.523541     0.028439     0.004061  1254.191546     2.308036  1254.718258     1.781324     0.000000   353.528273   315.015557   542.537607     0.000000
1230000.000 80000.000 1230000.028 80000.004   519.480102     0.519480     0.028230     0.003956  1244.447320     2.304925  1244.845664     1.906581     0.000000   350.623600   312.641352   538.208411     0.000000
1240000.000 80000.000 1240000.028 80000.004   515.206393     0.515206     0.028022     0.003854  1234.577056     1.918287  1234.896791     1.598552     0.000000   348.079936   309.923112   534.033803     0.000000
1250000.000 80000.000 1250000.028 80000.004   511.927646     0.511928     0.027816     0.003755  1226.724001     1.902350  1226.961157     1.665194     0.000000   345.775205   307.989185   530.568715     0.000000
1260000.000 80000.000 1260000.028 80000.004   508.473934     0.508474     0.027612     0.003659  1218.766665     1.570777  1218.952336     1.385106     0.000000   343.755928   305.776914   527.222076     0.000000
1270000.000 80000.000 1270000.027 80000.004   505.839781     0.505840     0.027408     0.003564  1212.469786     1.545689  1212.604476     1.410998     0.000000   341.936540   304.209368   524.462160     0.000000
1280000.000 80000.000 1280000.027 80000.003   503.063718     0.503064     0.027206     0.003472  1206.087938     1.264986  1206.190347     1.162577     0.000000   340.340619   302.419519   521.792331     0.000000
1290000.000 80000.000 1290000.027 80000.003   500.952151     0.500952     0.027004     0.003382  1201.051330     1.233831  1201.123703     1.161458     0.000000   338.907682   301.152019   519.598894     0.000000
1300000.000 80000.000 1300000.027 80000.003   498.727545     0.498728     0.026804     0.003293  1195.946675     0.999434  1195.999781     0.946328     0.000000   337.647510   299.709691   517.473325     0.000000
1310000.000 80000.000 1310000.027 80000.003   497.032123     0.497032     0.026604     0.003206  1191.912338     0.964758  1191.948693     0.928403     0.000000   336.516828   298.683476   515.726913     0.000000
1320000.000 80000.000 1320000.026 80000.003   495.248549     0.495249     0.026405     0.003121  1187.824585     0.771933  1187.850089     0.746429     0.000000   335.517557   297.522344   514.030963     0.000000
1330000.000 80000.000 1330000.026 80000.003   493.877632     0.493878     0.026206     0.003037  1184.570526     0.735790  1184.587293     0.719023     0.000000   334.618344   296.686091   512.629998     0.000000
1340000.000 80000.000 1340000.026 80000.003   492.439717     0.492440     0.026008     0.002955  1181.275527     0.579794  1181.286606     0.568714     0.000000   333.816932   295.748187   511.265845     0.000000
1350000.000 80000.000 1350000.026 80000.003   491.315479     0.491315     0.025811     0.002874  1178.613344     0.543806  1178.620243     0.536906     0.000000   333.090405   295.057740   510.125049     0.000000
1360000.000 80000.000 1360000.026 80000.003   490.141965     0.490142     0.025614     0.002795  1175.920710     0.420005  1175.924896     0.415820     0.000000   332.434508   294.293089   509.010361     0.000000
1370000.000 80000.000 1370000.025 80000.003   489.199276     0.489199     0.025417     0.002717  1173.692850     0.385411  1173.695260     0.383002     0.000000   331.832471   293.711066   508.059111     0.000000
1380000.000 80000.000 1380000.025 80000.003   488.221918     0.488222     0.025221     0.002640  1171.443219     0.289384  1171.444495     0.288107     0.000000   331.279269   293.077204   507.125592     0.000000
1390000.000 80000.000 1390000.025 80000.003   487.407139     0.487407     0.025025     0.002565  1169.520040     0.257094  1169.520686     0.256448     0.000000   330.762762   292.572507   506.306267     0.000000
1400000.000 80000.000 1400000.025 80000.002   486.569515     0.486570     0.024829     0.002492  1167.582144     0.184691  1167.582409     0.184427     0.000000   330.277801   292.033923   505.498154     0.000000
